timestamp_s,pos_real_x,pos_real_y,pos_plan_x,pos_plan_y,desviacion_m,eta_s,vel_lineal,vel_angular
206.7347,-12.1476,19.6539,-12.3675,19.7981,0.2630,22.5286,0.2600,0.2524
206.9347,-12.2011,19.6470,-12.3840,19.7730,0.2221,22.5428,0.2600,0.2632
207.1348,-12.2460,19.6394,-12.4005,19.7480,0.1888,22.4873,0.2463,0.1579
207.3348,-12.2955,19.6292,-12.4252,19.7104,0.1531,22.2061,0.2600,0.2632
207.5349,-12.3439,19.6172,-12.4417,19.6854,0.1193,21.8363,0.2600,0.1648
207.7349,-12.3879,19.6044,-12.4526,19.6571,0.0835,21.8656,0.2490,0.2400
207.9350,-12.4352,19.5886,-12.4786,19.6203,0.0538,21.7102,0.2597,0.2632
208.1350,-12.4817,19.5703,-12.5046,19.5836,0.0264,21.4483,0.2600,0.1579
208.3351,-12.5232,19.5519,-12.5220,19.5591,0.0074,21.2062,0.2600,0.2632
208.5351,-12.5665,19.5299,-12.5481,19.5225,0.0199,21.2790,0.2600,0.3684
208.7352,-12.6057,19.5071,-12.5742,19.4858,0.0380,21.0324,0.2600,0.2632
208.9352,-12.6474,19.4795,-12.5691,19.4356,0.0898,20.8464,0.2600,0.3684
209.1353,-12.6835,19.4522,-12.6031,19.3862,0.1040,20.5682,0.2600,0.3684
209.3354,-12.7207,19.4197,-12.6436,19.3421,0.1094,20.6667,0.2600,0.3684
209.5354,-12.7551,19.3850,-12.6766,19.3114,0.1077,20.3132,0.2600,0.3684
209.7354,-12.7849,19.3504,-12.7094,19.2807,0.1028,19.9006,0.2491,0.3684
209.9355,-12.8124,19.3139,-12.7541,19.2675,0.0745,19.7031,0.2600,0.3684
210.1356,-12.8396,19.2720,-12.7819,19.2321,0.0701,19.4110,0.2600,0.3684
210.3355,-12.8634,19.2289,-12.8195,19.1853,0.0619,19.2270,0.2600,0.3684
210.5356,-12.8842,19.1841,-12.8485,19.1509,0.0488,19.3092,0.2597,0.3684
210.7357,-12.9018,19.1388,-12.8787,19.1175,0.0314,19.2374,0.2471,0.2632
210.9357,-12.9166,19.0945,-12.9327,19.1050,0.0193,18.6361,0.2600,0.1627
211.1358,-12.9304,19.0472,-12.9551,19.0660,0.0310,18.3490,0.2600,0.1579
211.3358,-12.9420,19.0033,-12.9700,19.0400,0.0462,18.1584,0.2600,0.1509
211.5359,-12.9538,18.9547,-13.0000,19.0000,0.0647,18.0784,0.2600,0.1579
211.7359,-12.9641,18.9102,-13.0000,19.0000,0.0967,17.7576,0.2507,0.0461
211.9359,-12.9748,18.8614,-13.0000,19.0000,0.1408,17.4684,0.2600,0.0526
212.1360,-12.9841,18.8166,-13.0000,19.0000,0.1841,17.4442,0.2600,0.0526
212.3361,-12.9921,18.7764,-13.0000,19.0000,0.2237,17.2993,0.2583,0.0526
212.5361,-13.0021,18.7231,-13.0000,19.0000,0.2769,16.9256,0.2518,0.0526
212.7361,-13.0103,18.6778,-13.0000,19.0000,0.3224,16.7116,0.2600,-0.0526
212.9362,-13.0191,18.6285,-13.0000,19.0000,0.3720,16.6089,0.2600,0.0526
213.1363,-13.0273,18.5800,-13.0000,19.0000,0.4209,16.4557,0.2600,-0.0451
213.3363,-13.0350,18.5345,-13.0000,19.0000,0.4668,16.3515,0.2591,0.0000
213.5364,-13.0432,18.4856,-13.0000,19.0000,0.5162,16.0816,0.2494,0.0000
213.7364,-13.0517,18.4357,-13.0000,19.0000,0.5667,15.7970,0.2600,-0.0526
213.9364,-13.0603,18.3872,-13.0000,19.0000,0.6158,15.6286,0.2600,0.0000
214.1365,-13.0692,18.3376,-13.0000,19.0000,0.6660,15.3939,0.2600,-0.0526
214.3365,-13.0782,18.2892,-13.0000,19.0000,0.7151,15.3325,0.2600,0.0000
214.5366,-13.0868,18.2443,-13.0000,19.0000,0.7607,15.0842,0.2491,0.0000
214.7366,-13.0954,18.1995,-13.0000,19.0000,0.8062,14.8719,0.2600,-0.0520
214.9366,-13.1058,18.1466,-13.0000,19.0000,0.8600,14.7473,0.2600,-0.0526
215.1367,-13.1150,18.1021,-13.0000,19.0000,0.9052,14.6877,0.2600,-0.0526
215.3367,-13.1252,18.0536,-13.0000,19.0000,0.9546,14.5491,0.2463,-0.0526
215.5368,-13.1347,18.0094,-13.0000,19.0000,0.9997,14.3286,0.2463,0.0526
215.7369,-13.1448,17.9606,-13.0000,19.0000,1.0494,14.1220,0.2600,-0.0478
215.9369,-13.1543,17.9163,-13.0000,19.0000,1.0946,13.7871,0.2600,-0.0526
216.1369,-13.1648,17.8682,-13.0000,19.0000,1.1437,13.7627,0.2600,0.0000
216.3369,-13.1757,17.8187,-13.0000,19.0000,1.1943,13.4122,0.2600,0.0526
216.5370,-13.1865,17.7700,-13.0000,19.0000,1.2441,13.1247,0.2600,0.0000
216.7370,-13.1965,17.7257,-13.0000,19.0000,1.2894,13.0594,0.2600,0.0000
216.9371,-13.2067,17.6808,-13.0000,19.0000,1.3353,12.9743,0.2600,-0.0526
217.1371,-13.2171,17.6365,-13.0000,19.0000,1.3806,12.8220,0.2463,0.0000
217.3372,-13.2276,17.5918,-13.0000,19.0000,1.4264,12.6018,0.2600,0.0438
217.5372,-13.2389,17.5432,-13.0000,19.0000,1.4763,12.2593,0.2600,0.0000
217.7373,-13.2503,17.4945,-13.0000,19.0000,1.5261,12.1937,0.2600,0.0000
217.9373,-13.2616,17.4466,-13.0000,19.0000,1.5753,12.0151,0.2471,-0.0526
218.1374,-13.2727,17.4016,-13.0000,19.0000,1.6215,11.8310,0.2472,0.0000
218.3374,-13.2844,17.3540,-13.0000,19.0000,1.6704,11.7105,0.2597,-0.0503
218.5375,-13.2954,17.3107,-13.0000,19.0000,1.7149,11.5574,0.2600,0.0491
218.7375,-13.3077,17.2622,-13.0000,19.0000,1.7648,11.2845,0.2558,-0.0526
218.9376,-13.3202,17.2144,-13.0000,19.0000,1.8141,11.0492,0.2463,-0.0526
219.1376,-13.3320,17.1708,-13.0000,19.0000,1.8591,10.9460,0.2531,-0.0526
219.3376,-13.3449,17.1228,-13.0000,19.0000,1.9086,10.9361,0.2600,0.1579
219.5377,-13.3563,17.0756,-13.0000,19.0000,1.9571,10.8170,0.2600,0.1509
219.7377,-13.3662,17.0306,-13.0000,19.0000,2.0032,10.4969,0.2591,0.0526
219.9377,-13.3766,16.9824,-13.0000,19.0000,2.0524,10.2575,0.2466,0.0000
220.1378,-13.3862,16.9375,-13.0000,19.0000,2.0984,9.9819,0.2600,0.0036
220.3378,-13.3965,16.8882,-13.0000,19.0000,2.1487,9.9391,0.2600,0.0526
220.5379,-13.4044,16.8484,-13.0000,19.0000,2.1893,9.7645,0.2600,0.0526
220.7379,-13.4139,16.7989,-13.0000,19.0000,2.2397,9.6037,0.2491,0.0000
220.9379,-13.4234,16.7495,-13.0000,19.0000,2.2900,9.3421,0.2600,-0.0526
221.1380,-13.4324,16.7050,-13.0000,19.0000,2.3353,9.1675,0.2600,0.0000
221.3381,-13.4414,16.6606,-13.0000,19.0000,2.3807,9.0786,0.2600,0.0000
221.5381,-13.4505,16.6162,-13.0000,19.0000,2.4260,8.8943,0.2572,0.0000
221.7381,-13.4604,16.5673,-13.0000,19.0000,2.4759,8.6407,0.2600,0.0000
221.9382,-13.4697,16.5221,-13.0000,19.0000,2.5220,8.4643,0.2600,0.0000
222.1382,-13.4796,16.4742,-13.0000,19.0000,2.5709,8.3492,0.2600,-0.0526
222.3383,-13.4892,16.4299,-13.0000,19.0000,2.6163,8.1775,0.2600,0.0000
222.5383,-13.4998,16.3808,-13.0000,19.0000,2.6665,7.8961,0.2463,0.0000
222.7383,-13.5096,16.3360,-13.0000,19.0000,2.7123,7.7097,0.2600,0.0526
222.9384,-13.5190,16.2917,-13.0000,19.0000,2.7576,7.5377,0.2600,0.0526
223.1384,-13.5293,16.2427,-13.0000,19.0000,2.8076,7.3867,0.2600,0.0000
223.3385,-13.5387,16.1977,-13.0000,19.0000,2.8536,7.1840,0.2600,0.1009
223.5385,-13.5479,16.1526,-13.0000,19.0000,2.8996,6.9516,0.2600,0.0526
223.7385,-13.5572,16.1042,-13.0000,19.0000,2.9489,6.7772,0.2600,0.0526
223.9386,-13.5655,16.0592,-13.0000,19.0000,2.9947,6.6380,0.2600,0.0526
224.1386,-13.5742,16.0111,-13.0000,19.0000,3.0436,6.5119,0.2583,0.0000
224.3387,-13.5825,15.9658,-13.0000,19.0000,3.0896,6.2821,0.2600,-0.0526
224.5387,-13.5926,15.9128,-13.0000,19.0000,3.1435,6.0791,0.2600,0.0000
224.7388,-13.6012,15.8683,-13.0000,19.0000,3.1888,5.9665,0.2600,0.0000
224.9388,-13.6109,15.8193,-13.0000,19.0000,3.2388,5.8094,0.2600,-0.0526
225.1389,-13.6198,15.7748,-13.0000,19.0000,3.2842,5.6040,0.2600,0.0526
225.3389,-13.6293,15.7265,-13.0000,19.0000,3.3334,5.4322,0.2600,-0.0526
225.5389,-13.6386,15.6811,-13.0000,19.0000,3.3798,5.2319,0.2600,-0.0526
225.7390,-13.6492,15.6330,-13.0000,19.0000,3.4290,4.9167,0.2600,-0.0526
225.9390,-13.6605,15.5839,-13.0000,19.0000,3.4794,4.7605,0.2600,0.0023
226.1391,-13.6708,15.5394,-13.0000,19.0000,3.5250,4.5593,0.2491,0.0000
226.3391,-13.6809,15.4955,-13.0000,19.0000,3.5700,4.4313,0.2583,-0.0520
226.5391,-13.6923,15.4473,-13.0000,19.0000,3.6195,4.2402,0.2600,0.0000
226.7391,-13.7037,15.3993,-13.0000,19.0000,3.6688,4.0405,0.2600,-0.0526
226.9392,-13.7145,15.3552,-13.0000,19.0000,3.7142,3.7395,0.2463,-0.0526
227.1392,-13.7256,15.3107,-13.0000,19.0000,3.7600,3.5211,0.2600,-0.0526
227.3393,-13.7382,15.2615,-13.0000,19.0000,3.8107,3.3170,0.2600,-0.0526
227.5393,-13.7507,15.2139,-13.0000,19.0000,3.8598,3.1703,0.2600,-0.0526
227.7394,-13.7622,15.1705,-13.0000,19.0000,3.9046,2.9756,0.2463,-0.0526
227.9394,-13.7751,15.1224,-13.0000,19.0000,3.9543,2.6905,0.2463,0.0526
228.1394,-13.7867,15.0782,-13.0000,19.0000,3.9999,2.5417,0.2600,-0.0122
228.3395,-13.7994,15.0307,-13.0000,19.0000,4.0490,2.2982,0.2600,0.0000
228.5395,-13.8112,14.9861,-13.0000,19.0000,4.0951,2.1368,0.2583,-0.0070
228.7395,-13.8227,14.9433,-13.0000,19.0000,4.1393,1.9898,0.2463,-0.0526
228.9396,-13.8354,14.8967,-13.0000,19.0000,4.1875,1.7687,0.2463,0.0000
229.1397,-13.8452,14.8600,-13.0000,19.0000,4.2254,1.6347,0.2193,0.0000
229.3397,-13.8556,14.8211,-13.0000,19.0000,4.2656,1.6772,0.1916,0.0404
229.5397,-13.8648,14.7868,-13.0000,19.0000,4.3010,1.7498,0.1779,0.0000
229.7398,-13.8724,14.7579,-13.0000,19.0000,4.3308,1.6741,0.1639,0.0000
229.9398,-13.8798,14.7301,-13.0000,19.0000,4.3596,1.6763,0.1368,-0.0526
230.1399,-13.8852,14.7101,-13.0000,19.0000,4.3803,1.7836,0.1232,-0.0337
230.3399,-13.8879,14.6999,-13.0000,19.0000,4.3908,2.5563,-0.0000,0.5874
230.5399,-13.8879,14.6999,-13.0000,19.0000,4.3908,17.2561,-0.0000,1.0000
230.7400,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,1.0000
230.9400,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.9930
231.1400,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.8947
231.3400,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.7895
231.5401,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.6842
231.7402,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.5897
231.9402,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.5789
232.1402,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,0.0000,0.4737
232.3402,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.4737
232.5403,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.4295
232.7403,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.3684
232.9404,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.3684
233.1404,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.2632
233.3404,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.2632
233.5405,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.2632
233.7405,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.2632
233.9405,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.1686
234.1405,-13.8879,14.6999,-13.0000,19.0000,4.3908,0.0000,-0.0000,0.1579
